0,1,2
-6.504368045805521,0,0.0
-6.507228589648079,0,0.0
-6.510081090850093,0,0.0
-6.512925568790109,0,0.0
-6.515762042804326,0,0.0
-6.518590532186693,0,0.0
-6.521411056188981,0,0.0
-6.524223634020856,0,0.0
-6.5270282848500045,0,0.0
-6.529825027802204,0,0.0
-6.532613881961396,0,0.0
-6.535394866369785,0,0.0
-6.538168000027937,0,0.0
-6.540933301894839,0,0.0
-6.543690790888007,0,0.0
-6.546440485883565,0,0.0
-6.549182405716337,0,0.0
-6.551916569179923,0,0.0
-6.554642995026782,0,0.0
-6.557361701968333,0,0.0
-6.560072708675037,0,0.0
-6.562776033776473,0,0.0
-6.565471695861419,0,0.0
-6.568159713477954,0,0.0
-6.570840105133527,0,0.0
-6.57351288929506,0,0.0
-6.576178084388999,0,0.0
-6.578835708801435,0,0.0
-6.581485780878168,0,0.0
-6.584128318924797,0,0.0
-6.5867633412068045,0,0.0
-6.5893908659496105,0,0.0
-6.592010911338718,0,0.0
-6.594623495519741,0,0.0
-6.597228636598501,0,0.0
-6.5998263526411165,0,0.0
-6.6024166616740985,0,0.0
-6.604999581684382,0,0.0
-6.6075751306194945,0,0.0
-6.610143326387529,0,0.0
-6.612704186857343,0,0.0
-6.615257729858527,0,0.0
-6.617803973181566,0,0.0
-6.6203429345778915,0,0.0
-6.622874631759956,0,0.0
-6.625399082401344,0,0.0
-6.627916304136804,0,0.0
-6.630426314562371,0,0.0
-6.632929131235429,0,0.0
-6.635424771674806,0,0.0
-6.637913253360821,0,0.0
-6.640394593735394,0,0.0
-6.642868810202117,0,0.0
-6.645335920126328,0,0.0
-6.647795940835209,0,0.0
-6.650248889617842,0,0.0
-6.652694783725281,0,0.0
-6.6551336403706784,0,0.0
-6.657565476729317,0,0.0
-6.659990309938706,0,0.0
-6.662408157098653,0,0.0
-6.664819035271336,0,0.0
-6.667222961481414,0,0.0
-6.669619952716062,0,0.0
-6.67201002592509,0,0.0
-6.674393198020979,0,0.0
-6.676769485878978,0,0.0
-6.679138906337201,0,0.0
-6.681501476196658,0,0.0
-6.683857212221383,0,0.0
-6.686206131138476,0,0.0
-6.688548249638188,0,0.0
-6.690883584374006,0,0.0
-6.6932121519626975,0,0.0
-6.695533968984435,0,0.0
-6.697849051982843,0,0.0
-6.700157417465064,0,0.0
-6.702459081901864,0,0.0
-6.704754061727698,0,0.0
-6.707042373340755,0,0.0
-6.709324033103073,0,0.0
-6.711599057340607,0,0.0
-6.713867462343259,0,0.0
-6.716129264365037,0,0.0
-6.718384479624035,0,0.0
-6.72063312430258,0,0.0
-6.7228752145472725,0,0.0
-6.725110766469072,0,0.0
-6.72733979614334,0,0.0
-6.7295623196099825,0,0.0
-6.731778352873434,0,0.0
-6.733987911902815,0,0.0
-6.736191012631949,0,0.0
-6.738387670959455,0,0.0
-6.740577902748811,0,0.0
-6.742761723828437,0,0.0
-6.7449391499917795,0,0.0
-6.747110196997369,0,0.0
-6.749274880568876,0,0.0
-6.751433216395199,0,0.0
-6.75358522013056,0,0.0
-6.755730907394536,0,0.0
-6.757870293772143,0,0.0
-6.760003394813921,0,0.0
-6.762130226036007,0,0.0
-6.7642508029201736,0,0.0
-6.766365140913948,0,0.0
-6.768473255430621,0,0.0
-6.7705751618493935,0,0.0
-6.772670875515388,0,0.0
-6.774760411739749,0,0.0
-6.77684378579967,0,0.0
-6.7789210129385395,0,0.0
-6.78099210836595,0,0.0
-6.783057087257788,0,0.0
-6.785115964756301,0,0.0
-6.787168755970157,0,0.0
-6.78921547597453,0,0.0
-6.791256139811182,0,0.0
-6.793290762488482,0,0.0
-6.795319358981544,0,0.0
-6.79734194423223,0,0.0
-6.79935853314926,0,0.0
-6.801369140608259,0,0.0
-6.803373781451853,0,0.0
-6.805372470489701,0,0.0
-6.807365222498575,0,0.0
-6.809352052222465,0,0.0
-6.81133297437259,0,0.0
-6.813308003627483,0,0.0
-6.815277154633108,0,0.0
-6.817240442002841,0,0.0
-6.819197880317603,0,0.0
-6.821149484125911,0,0.0
-6.823095267943941,0,0.0
-6.825035246255581,0,0.0
-6.826969433512517,0,0.0
-6.8288978441343176,0,0.0
-6.830820492508437,0,0.0
-6.832737392990353,0,0.0
-6.834648559903584,0,0.0
-6.836554007539775,0,0.0
-6.838453750158777,0,0.0
-6.8403478019886705,0,0.0
-6.842236177225885,0,0.0
-6.844118890035219,0,0.0
-6.84599595454992,0,0.0
-6.847867384871776,0,0.0
-6.849733195071138,0,0.0
-6.85159339918701,0,0.0
-6.853448011227101,0,0.0
-6.855297045167916,0,0.0
-6.857140514954793,0,0.0
-6.858978434501964,0,0.0
-6.860810817692652,0,0.0
-6.862637678379102,0,0.0
-6.864459030382648,0,0.0
-6.866274887493816,0,0.0
-6.868085263472352,0,0.0
-6.869890172047263,0,0.0
-6.8716896269169325,0,0.0
-6.873483641749161,0,0.0
-6.875272230181238,0,0.0
-6.8770554058199735,0,0.0
-6.878833182241792,0,0.0
-6.880605572992792,0,0.0
-6.882372591588819,0,0.0
-6.884134251515491,0,0.0
-6.885890566228284,0,0.0
-6.887641549152605,0,0.0
-6.889387213683847,0,0.0
-6.891127573187433,0,0.0
-6.892862640998885,0,0.0
-6.894592430423927,0,0.0
-6.896316954738467,0,0.0
-6.898036227188754,0,0.0
-6.89975026099134,0,0.0
-6.901459069333242,0,0.0
-6.903162665371909,0,0.0
-6.904861062235341,0,0.0
-6.906554273022152,0,0.0
-6.908242310801583,0,0.0
-6.909925188613627,0,0.0
-6.911602919469033,0,0.0
-6.913275516349401,0,0.0
-6.914942992207216,0,0.0
-6.916605359965956,0,0.0
-6.918262632520097,0,0.0
-6.919914822735194,0,0.0
-6.921561943447941,0,0.0
-6.9232040074662535,0,0.0
-6.924841027569286,0,0.0
-6.926473016507529,0,0.0
-6.928099987002838,0,0.0
